"url" "id"
"/matches/algeria-v-morocco-27-july-1982-237289/" "237289"
"/matches/morocco-v-algeria-21-january-1985-238943/" "238943"
"/matches/morocco-v-algeria-13-august-1985-239398/" "239398"
"/matches/algeria-v-morocco-08-march-1986-239747/" "239747"
"/matches/morocco-v-algeria-19-september-1987-240659/" "240659"
"/matches/morocco-v-algeria-16-march-1988-240976/" "240976"
"/matches/morocco-v-algeria-26-march-1988-241007/" "241007"
"/matches/algeria-v-morocco-22-march-1989-241690/" "241690"
"/matches/morocco-v-algeria-24-may-1989-241800/" "241800"
"/matches/algeria-v-morocco-03-april-1991-242812/" "242812"
"/matches/morocco-v-algeria-26-december-1991-243373/" "243373"
"/matches/morocco-v-algeria-22-september-1993-244683/" "244683"
"/matches/morocco-v-algeria-09-july-2000-269261/" "269261"
"/matches/algeria-v-morocco-04-may-2001-270710/" "270710"
"/matches/morocco-v-algeria-08-february-2004-252952/" "252952"
"/matches/algeria-v-morocco-27-march-2011-302527/" "302527"
"/matches/morocco-v-algeria-04-june-2011-302576/" "302576"
"/matches/algeria-v-northern-ireland-03-june-1986-239878/" "239878"
"/matches/oman-v-algeria-27-may-1996-246664/" "246664"
"/matches/oman-v-algeria-29-may-1996-246666/" "246666"
"/matches/oman-v-algeria-29-august-1998-267023/" "267023"
"/matches/oman-v-algeria-31-august-1998-267024/" "267024"
"/matches/oman-v-algeria-30-march-2015-315053/" "315053"
"/matches/algeria-v-peru-25-april-1982-237102/" "237102"
"/matches/algeria-v-republic-of-ireland-28-april-1982-237108/" "237108"
"/matches/republic-of-ireland-v-algeria-28-may-2010-289306/" "289306"
"/matches/algeria-v-romania-11-october-1964-228830/" "228830"
"/matches/algeria-v-romania-11-october-1964-256008/" "256008"
"/matches/algeria-v-romania-07-february-1984-238277/" "238277"
"/matches/algeria-v-romania-04-february-1990-242236/" "242236"
"/matches/algeria-v-romania-05-december-2000-269974/" "269974"
"/matches/algeria-v-romania-08-december-2000-270236/" "270236"
"/matches/algeria-v-romania-04-june-2014-308826/" "308826"
"/matches/saudi-arabia-v-algeria-21-february-1984-238315/" "238315"
"/matches/saudi-arabia-v-algeria-09-august-1985-239390/" "239390"
"/matches/saudi-arabia-v-algeria-17-february-1986-239692/" "239692"
"/matches/saudi-arabia-v-algeria-22-february-1986-239700/" "239700"
"/matches/saudi-arabia-v-algeria-25-september-1998-266001/" "266001"
"/matches/algeria-v-serbia-03-march-2010-289555/" "289555"
"/matches/algeria-v-slovakia-27-february-2001-271347/" "271347"
"/matches/south-africa-v-algeria-27-january-1996-246276/" "246276"
"/matches/south-africa-v-algeria-02-february-2000-267781/" "267781"
"/matches/south-africa-v-algeria-12-january-2013-303703/" "303703"
"/matches/algeria-v-south-africa-19-january-2015-313568/" "313568"
"/matches/spain-v-algeria-12-june-1986-239908/" "239908"
"/matches/sweden-v-algeria-19-may-1975-233243/" "233243"
"/matches/algeria-v-sweden-08-march-1976-233676/" "233676"
"/matches/sweden-v-algeria-31-may-1989-241829/" "241829"
"/matches/algeria-v-sweden-11-april-1990-242345/" "242345"
"/matches/algeria-v-switzerland-30-november-1983-238184/" "238184"
"/matches/switzerland-v-algeria-06-may-1986-239851/" "239851"
"/matches/tunisia-v-algeria-13-november-1932-224236/" "224236"
"/matches/algeria-v-tunisia-13-november-1933-224329/" "224329"
"/matches/algeria-v-tunisia-11-november-1934-224443/" "224443"
"/matches/algeria-v-tunisia-10-november-1935-224569/" "224569"
"/matches/tunisia-v-algeria-03-may-1958-227063/" "227063"
"/matches/tunisia-v-algeria-11-may-1958-227077/" "227077"
"/matches/tunisia-v-algeria-03-october-1959-227395/" "227395"
"/matches/tunisia-v-algeria-15-december-1963-228596/" "228596"
"/matches/algeria-v-tunisia-27-december-1964-228912/" "228912"
"/matches/tunisia-v-algeria-14-march-1965-228957/" "228957"
