1,1,2,6/5/2007,1,International Friendly,1,4,3
2,2,3,5/31/2014,,International Friendly,2,3,1
3,2,4,6/21/1982,3,FIFA World Cup Finals group 2,2,2,0
4,5,2,5/14/2002,4,International Friendly,,0,0
5,2,5,2/12/2003,5,International Friendly,2,3,1
6,5,2,6/17/2014,6,FIFA World Cup Finals group H,5,2,1
7,2,6,11/14/2012,,International Friendly,2,1,0
8,2,7,6/17/1965,7,International Friendly,2,3,0
9,2,7,6/3/1973,8,International Friendly,2,2,0
10,7,2,6/6/1986,9,FIFA World Cup Finals Group D,7,1,0
11,7,2,8/22/2007,10,International Friendly,7,2,0
12,2,8,1/6/1963,8,International Friendly,2,2,1
13,2,8,1/11/1977,11,International Friendly,,1,1
14,2,8,8/7/1983,12,International Friendly,2,3,2
15,8,2,6/5/1998,13,International Friendly,8,2,0
16,8,2,11/5/1998,13,International Friendly,,0,0
17,2,8,11/14/2000,8,International Friendly,2,2,1
18,9,2,3/14/1984,14,Africa Cup of Nations Semi-final,,0,0
19,9,2,3/14/1986,15,Africa Cup of Nations Group B,9,3,2
20,2,9,11/28/1995,16,BELIER AFRICA TOURNAMENT,2,4,0
21,9,2,2/15/1998,17,Africa Cup of Nations Group A,9,2,1
22,9,2,2/6/2000,18,Africa Cup of Nations Quarter-final,9,2,1
23,2,9,1/25/2004,19,Africa Cup of Nations Finals Group C,,1,1
24,2,9,10/9/2016,20,FIFA World Cup Qualifying group B,,1,1
25,2,10,10/16/1984,8,International Friendly,2,1,0
26,2,11,4/28/2004,21,International Friendly,2,1,0
27,2,12,2/26/1963,7,A v OT,2,2,0
28,2,12,2/28/1963,8,A v OT,2,4,0
29,2,13,2/12/1989,22,ROTHMANS TOURNAMENT,,0,0
30,2,14,3/19/1980,23,Africa Cup of Nations Semi-final,,2,2
31,2,14,3/17/1984,24,Africa Cup of Nations 3rd place,2,3,1
32,2,14,10/8/1989,25,FIFA World Cup Africa 3rd round,,0,0
33,14,2,11/17/1989,26,FIFA World Cup Africa 4th round,14,1,0
34,2,14,3/8/1990,8,Africa Cup of Nations Group A,2,2,0
35,2,14,1/8/1995,8,Africa Cup of Nations Group 4,2,1,0
36,14,2,7/14/1995,27,Africa Cup of Nations Group 4,,1,1
37,14,2,12/20/1997,28,International Friendly,14,2,1
38,14,2,12/24/1997,27,International Friendly,14,2,1
39,14,2,3/11/2001,26,FIFA World Cup Africa group C,14,5,2
40,2,14,7/21/2001,5,FIFA World Cup Africa group C,,1,1
41,2,14,1/29/2004,19,Africa Cup of Nations Finals Group C,2,2,1
42,2,14,6/7/2009,29,FIFA World Cup Africa 2nd round group C,2,3,1
43,14,2,11/14/2009,30,FIFA World Cup Africa 2nd round group C,14,2,0
44,2,14,11/18/2009,31,FIFA World Cup Africa 2nd round group C play-off,2,1,0
45,2,14,1/28/2010,32,Africa Cup of Nations Semi-final,2,4,0
46,2,15,12/11/1990,8,A v B,,0,0
47,15,2,6/18/2010,33,FIFA World Cup Finals Group C,,0,0
48,2,16,2/8/1989,22,ROTHMANS TOURNAMENT,2,2,0
49,17,2,10/6/2001,12,International Friendly,17,4,1
50,2,18,1/1/1964,8,International Friendly,2,2,0
51,2,18,6/16/1982,34,FIFA World Cup Finals group 2,2,2,1
52,18,2,6/30/2014,35,FIFA World Cup Finals - Round of 16,18,2,1
53,19,2,3/9/1980,23,Africa Cup of Nations Group B,,0,0
54,19,2,3/16/1982,36,Africa Cup of Nations Semi-final,19,3,2
55,19,2,3/8/1984,14,Africa Cup of Nations Group B,19,2,0
56,19,2,12/20/1992,18,FIFA World Cup Africa group A,19,2,0
57,2,19,2/26/1993,37,FIFA World Cup Africa group A,2,2,1
58,2,19,12/5/2001,8,International Friendly,,1,1
59,2,20,12/28/1963,8,A v OT,2,3,0
60,20,2,8/16/1967,38,U v A,20,7,0
61,20,2,12/11/1985,39,"4 TEAM TOURNAMENT, MEXICO",20,3,1
62,2,21,9/9/1967,40,MEDITERRANEAN GAMES Group 1,2,2,0
63,21,2,11/11/1989,41,International Friendly,21,1,0
64,22,2,1/12/1968,42,Africa Cup of Nations Group A,22,3,0
65,2,22,3/13/1988,43,Africa Cup of Nations Group A,,1,1
66,22,2,6/11/1989,24,FIFA World Cup Africa 2nd round A,,0,0
67,2,22,8/25/1989,44,FIFA World Cup Africa 2nd round A,2,1,0
68,2,22,3/5/1990,8,Africa Cup of Nations Group A,2,3,0
69,2,22,1/13/1992,45,Africa Cup of Nations Group C,2,3,0
70,2,22,4/16/1993,37,FIFA World Cup Africa group A,,1,1
71,22,2,7/18/1993,46,FIFA World Cup Africa 2nd round group A,22,1,0
72,22,2,11/26/1995,16,BELIER AFRICA TOURNAMENT,,0,0
73,22,2,12/2/1995,16,BELIER AFRICA TOURNAMENT Final,,0,0
74,2,22,10/6/1996,8,Africa Cup of Nations Group 2,2,4,1
75,22,2,6/22/1997,47,Africa Cup of Nations Group 2,22,2,1
76,22,2,1/24/2010,48,Africa Cup of Nations Quarter-final,22,3,2
77,2,22,1/30/2013,,Africa Cup of Nations Finals Group D,,2,2
78,22,2,2/1/2015,49,Africa Cup of Nations Quarter-final,22,3,1
79,23,2,12/13/1985,50,"4 TEAM TOURNAMENT, MEXICO",23,2,0
80,23,2,6/22/2014,35,FIFA World Cup Finals group H,23,4,2
81,24,2,12/7/1985,51,"4 TEAM TOURNAMENT, MEXICO",24,2,0
82,2,25,10/31/1965,8,International Friendly,,0,0
83,2,25,3/9/1969,8,Africa Cup of Nations 1st round,2,2,0
84,25,2,3/23/1969,52,Africa Cup of Nations 1st round,25,1,0
85,2,25,12/10/1970,8,Africa Cup of Nations 1st round,2,3,1
86,25,2,12/27/1970,43,Africa Cup of Nations 1st round,25,3,0
87,25,2,4/7/1974,43,International Friendly,25,2,0
88,2,25,3/13/1980,23,Africa Cup of Nations Group B,2,1,0
89,2,25,3/8/1986,15,Africa Cup of Nations Group B,,0,0
90,25,2,3/16/1988,43,Africa Cup of Nations Group A,25,1,0
91,25,2,3/26/1988,43,Africa Cup of Nations 3rd place,,1,1
92,2,25,4/3/1991,5,International Friendly,,2,2
93,25,2,12/26/1991,43,International Friendly,,1,1
94,25,2,9/22/1993,43,International Friendly,,0,0
95,25,2,7/9/2000,53,FIFA World Cup Africa,25,2,1
96,2,25,5/4/2001,8,FIFA World Cup Africa group B,2,2,1
97,25,2,2/8/2004,54,Africa Cup of Nations Quarter-final,25,3,1
98,2,25,3/27/2011,,Africa Cup of Nations Qualifying group D,2,1,0
99,2,26,6/3/1986,55,FIFA World Cup Finals Group D,,1,1
100,27,2,5/27/1996,56,International Friendly,27,1,0
101,27,2,8/29/1998,,International Friendly,,0,0
102,27,2,8/31/1998,,International Friendly,27,2,0
103,2,28,4/25/1982,8,International Friendly,,1,1
104,2,29,4/28/1982,8,International Friendly,2,2,0
105,29,2,5/28/2010,57,International Friendly,29,3,0
106,2,30,10/11/1964,8,A v B,,0,0
107,2,30,2/7/1984,8,International Friendly,,1,1
108,2,30,2/4/1990,8,International Friendly,,0,0
109,2,30,12/5/2000,5,International Friendly,2,3,2
110,2,30,12/8/2000,5,International Friendly,2,3,2
111,2,30,6/4/2014,58,International Friendly,2,2,1
112,31,2,2/22/1986,59,International Friendly,,1,1
113,31,2,9/25/1998,60,ARAB CUP Group 4,31,3,0
114,2,32,3/3/2010,8,International Friendly,2,3,0
115,2,33,2/27/2001,8,International Friendly,,1,1
116,34,2,1/27/1996,61,Africa Cup of Nations Quarter-final,34,2,1
117,34,2,2/2/2000,62,Africa Cup of Nations Group B,,1,1
118,34,2,1/12/2013,,International Friendly,,0,0
119,35,2,6/12/1986,63,FIFA World Cup Finals Group D,35,3,0
120,36,2,5/19/1975,64,International Friendly,36,4,0
121,2,36,3/8/1976,8,International Friendly,2,2,0
122,36,2,5/31/1989,65,International Friendly,36,2,0
123,2,36,4/11/1990,8,International Friendly,,1,1
124,2,37,11/30/1983,8,International Friendly,2,2,1
125,37,2,5/6/1986,66,International Friendly,37,2,0
126,38,2,5/3/1958,40,International Friendly,38,5,1
127,38,2,5/11/1958,40,International Friendly,38,5,1
128,38,2,10/3/1959,40,International Friendly,38,8,0
129,38,2,12/15/1963,40,International Friendly,,0,0
130,2,38,12/27/1964,8,All African Games Preliminary A,2,1,0
131,38,2,3/14/1965,40,All African Games Group A,,0,0
132,2,38,11/17/1968,67,FIFA World Cup Africa 1st phase,2,2,1
133,38,2,12/29/1968,68,FIFA World Cup Africa 1st phase,,0,0
134,38,2,11/16/1972,40,International Friendly,38,2,1
135,2,38,5/12/1974,8,International Friendly,2,2,1
136,38,2,2/6/1977,68,FIFA World Cup Africa 2nd round,38,2,0
137,2,38,2/28/1977,8,FIFA World Cup Africa 2nd round,,1,1
138,38,2,2/7/1982,40,International Friendly,38,1,0
139,38,2,5/1/1985,40,International Friendly,38,1,0
140,38,2,10/6/1985,68,FIFA World Cup Africa group finals,38,4,1
141,2,38,10/18/1985,8,FIFA World Cup Africa group finals,2,3,0
142,2,38,1/4/1987,8,International Friendly,2,2,0
143,38,2,1/11/1987,40,International Friendly,38,2,0
144,2,38,3/27/1987,8,Africa Cup of Nations 1st round,2,1,0
145,38,2,4/12/1987,40,Africa Cup of Nations 1st round,,1,1
146,38,2,11/5/1988,68,International Friendly,,1,1
147,2,38,4/4/1989,8,International Friendly,2,2,0
148,38,2,11/1/1989,68,International Friendly,,0,0
149,38,2,4/7/1991,68,International Friendly,,0,0
150,38,2,9/23/1992,68,International Friendly,,1,1
151,38,2,12/16/1994,54,International Friendly,38,1,0
152,2,38,7/22/1995,8,International Friendly,2,2,1
153,38,2,11/5/1995,68,7 NOVEMBER TOURNAMENT,38,2,0
154,38,2,1/4/1997,54,International Friendly,,0,0
155,38,2,5/31/1997,68,International Friendly,38,1,0
156,2,38,1/24/1999,8,Africa Cup of Nations Group 7,2,1,0
157,38,2,6/6/1999,68,Africa Cup of Nations Group 7,38,2,0
158,38,2,1/22/2013,69,Africa Cup of Nations Finals Group D,38,1,0
159,2,39,10/4/1972,8,International Friendly,2,1,0
160,39,2,2/14/1973,70,International Friendly,39,4,0
161,39,2,2/28/1979,71,International Friendly,39,1,0
162,2,40,8/20/2008,72,International Friendly,2,1,0
163,2,40,6/4/2010,73,International Friendly,2,1,0
164,2,41,8/12/2009,8,International Friendly,2,1,0
165,42,2,6/23/2010,74,FIFA World Cup Finals Group C,42,1,0
166,2,43,11/4/1964,67,International Friendly,,2,2
167,2,44,10/31/1963,8,A v U23,,1,1
168,2,44,2/26/1974,8,A v OT,2,1,0
169,2,44,2/24/1976,8,International Friendly,2,2,1
170,44,2,9/27/1979,75,MEDITERRANEAN GAMES Semi-final,44,3,2
171,45,2,3/7/1982,36,Africa Cup of Nations Group B,45,1,0
172,2,45,3/18/1982,76,Africa Cup of Nations 3rd place,2,2,0
173,2,45,7/13/1985,8,FIFA World Cup Africa 3rd round,2,2,0
174,45,2,7/28/1985,77,FIFA World Cup Africa 3rd round,45,1,0
175,45,2,3/11/1986,15,Africa Cup of Nations Group B,,0,0
176,45,2,1/14/1996,78,Africa Cup of Nations Group B,,0,0
177,45,2,6/20/2009,79,FIFA World Cup Africa 2nd round group C,45,2,0
178,2,45,9/6/2009,29,FIFA World Cup Africa 2nd round group C,2,1,0
179,46,1,7/14/1988,80,BI-CEN GOLD CUP,46,4,1
180,1,46,6/18/1992,81,International Friendly,1,2,0
181,46,1,10/31/1993,80,FIFA World Cup OC/SA play-off,,1,1
182,1,46,11/17/1993,82,FIFA World Cup Play-off,1,1,0
183,1,46,6/30/1995,83,International Friendly,1,2,0
184,46,1,6/18/2005,84,FIFA Confederations Cup Group A,46,4,2
185,46,1,9/11/2007,85,International Friendly,46,1,0
186,4,1,6/25/1966,86,*,4,1,0
187,4,1,5/21/1980,87,International Friendly,4,5,1
188,4,1,5/3/1990,87,International Friendly,,1,1
189,1,5,6/13/1982,1,FIFA World Cup Finals group 3,1,1,0
190,5,1,9/5/1984,4,International Friendly,5,2,0
191,1,5,6/25/1986,88,FIFA World Cup Finals semi-final,1,2,0
192,1,5,7/5/2014,89,FIFA World Cup Quarter-final,1,1,0
193,1,47,10/16/1926,90,South American Championship Group stage,1,5,0
194,1,47,10/30/1927,91,South American Championship Group stage,1,7,1
195,1,47,1/18/1945,92,South American Championship Group stage,1,4,0
196,1,47,1/19/1946,93,South American Championship Group stage,1,7,1
197,1,47,12/4/1947,94,South American Championship Group stage,1,7,0
198,47,1,10/6/1957,95,FIFA World Cup South America group 2,47,2,0
199,1,47,10/27/1957,96,FIFA World Cup South America group 2,1,4,0
200,1,47,3/11/1959,97,South American Championship Group stage,1,2,0
201,47,1,3/28/1963,98,South American Championship Group stage,47,3,2
202,1,47,8/17/1965,97,FIFA World Cup South America group 3,1,4,1
203,47,1,8/29/1965,98,FIFA World Cup South America group 3,47,2,1
204,1,47,1/22/1967,99,South American Championship Group stage,1,1,0
205,47,1,7/27/1969,98,FIFA World Cup South America group 1,47,3,1
206,1,47,8/24/1969,100,FIFA World Cup South America group 1,1,1,0
207,1,47,9/9/1973,101,FIFA World Cup South America group 2,1,4,0
208,47,1,9/23/1973,98,FIFA World Cup South America group 2,47,1,0
209,47,1,6/20/1975,102,Copa Cornelio Saavedra,47,2,1
210,1,47,6/27/1975,102,International Friendly,1,2,1
211,47,1,7/18/1979,98,Copa America Group 2,47,2,1
212,1,47,8/8/1979,103,Copa America Group 2,1,3,0
213,1,47,7/10/1989,104,Copa America Group B,,0,0
214,1,47,6/17/1993,105,Copa America Group C,1,1,0
215,1,47,7/8/1995,106,Copa America Group C,1,2,1
216,1,47,4/24/1996,107,FIFA World Cup South America qualifying,1,3,1
217,47,1,4/2/1997,98,FIFA World Cup South America League,47,2,1
218,1,47,6/4/2000,108,FIFA World Cup South America,1,1,0
219,47,1,4/25/2001,98,FIFA World Cup South America,,3,3
220,1,47,11/15/2003,97,FIFA World Cup South America,1,3,0
221,47,1,3/26/2005,98,FIFA World Cup South America,47,2,1
222,1,47,11/17/2007,81,FIFA World Cup South America qualifying,1,3,0
223,47,1,4/1/2009,98,FIFA World Cup South America qualifying,47,6,1
224,1,47,7/1/2011,109,Copa America Group A,,1,1
225,1,47,11/11/2011,81,FIFA World Cup South America qualifying,,1,1
226,47,1,3/26/2013,98,FIFA World Cup South America qualifying,,1,1
227,1,47,6/6/2015,,International Friendly,1,5,0
228,1,47,9/4/2015,110,International Friendly,1,7,0
229,1,47,3/29/2016,111,FIFA World Cup Qualifying group,1,2,0
230,47,1,6/14/2016,112,Copa America Group D,47,3,0
231,1,6,5/14/1998,113,International Friendly,1,5,0
232,1,6,11/18/2013,114,International Friendly,1,2,0
233,1,6,6/15/2014,115,FIFA World Cup Finals group F,1,2,1
234,1,7,8/22/1912,116,Copa Premio Honor Argentino,1,4,0
235,1,7,9/20/1914,117,International Friendly,1,3,0
236,1,7,9/27/1914,117,Copa Julio Roca,1,1,0
237,1,7,7/10/1916,117,South American Championship Group stage,,1,1
238,1,7,9/27/1916,116,Copa Julio Roca,1,1,0
239,1,7,10/3/1917,118,South American Championship Group stage,1,4,2
240,7,1,5/18/1919,119,South American Championship Group stage,7,3,1
241,7,1,6/1/1919,119,Copa Roberto Cherry,,3,3
242,7,1,9/25/1920,120,South American Championship Group stage,7,2,0
243,1,7,10/12/1920,116,International Friendly,1,3,1
244,1,7,10/2/1921,121,South American Championship Group stage,1,1,0
245,7,1,10/15/1922,119,South American Championship Group stage,7,2,0
246,7,1,10/22/1922,122,Copa Julio Roca,7,2,1
247,1,7,11/18/1923,118,South American Championship Group stage,1,2,1
248,1,7,12/2/1923,121,Copa Confraternidad,1,2,0
249,1,7,12/9/1923,121,Copa Julio Roca,1,2,0
250,1,7,12/13/1925,121,South American Championship Group stage,1,4,1
251,1,7,12/25/1925,123,South American Championship Group stage,,2,2
252,1,7,1/30/1937,93,South American Championship Group stage,1,1,0
253,1,7,2/1/1937,93,South American Championship Play-off,1,2,0
254,7,1,1/15/1939,124,Copa Julio Roca,7,5,1
255,7,1,1/22/1939,124,Copa Julio Roca,7,3,2
256,7,1,2/18/1940,122,Copa Julio Roca,,2,2
257,7,1,2/25/1940,122,Copa Julio Roca,7,3,0
258,1,7,3/5/1940,93,Copa Julio Roca,1,6,1
259,1,7,3/10/1940,93,Copa Julio Roca,1,3,2
260,1,7,3/17/1940,96,Copa Julio Roca,1,5,1
261,1,7,1/17/1942,99,South American Championship Group stage,1,2,1
262,1,7,2/15/1945,92,South American Championship Group stage,1,3,1
263,7,1,12/16/1945,125,Copa Julio Roca,7,4,3
264,7,1,12/20/1945,124,Copa Julio Roca,7,6,2
265,7,1,12/23/1945,124,Copa Julio Roca,7,3,1
266,1,7,2/10/1946,97,South American Championship Group stage,1,2,0
267,7,1,2/5/1956,99,South American Championship Group stage,7,1,0
268,7,1,3/18/1956,126,Panamerican Championship,,2,2
269,1,7,7/8/1956,116,Copa del Atlantico,,0,0
270,7,1,12/5/1956,127,International Friendly,7,2,1
271,1,7,4/3/1957,91,South American Championship Group stage,1,3,0
272,7,1,7/7/1957,127,Copa Julio Roca,7,2,1
273,7,1,7/10/1957,125,Copa Julio Roca,7,2,0
274,1,7,4/4/1959,97,South American Championship Final,,1,1
275,1,7,12/22/1959,128,South American Championship Extra,1,4,1
276,1,7,3/13/1960,129,Panamerican Championship,1,2,1
277,7,1,3/20/1960,129,Panamerican Championship Final,7,1,0
278,1,7,5/25/1960,130,Copa Julio Roca,1,4,2
279,1,7,5/29/1960,97,Copa Julio Roca,1,4,1
280,7,1,7/12/1960,127,Copa del Atlantico,7,5,1
281,7,1,2/3/1962,91,SA NOVOS,,0,0
282,1,7,3/24/1963,98,South American Championship Group stage,1,3,0
283,7,1,4/13/1963,131,Copa Julio Roca,7,3,2
284,7,1,4/16/1963,127,Copa Julio Roca,7,5,2
285,7,1,6/3/1964,125,Copa das Napoes,7,3,0
286,7,1,9/7/1964,127,International Friendly,7,3,0
287,7,1,6/9/1965,127,International Friendly,,0,0
288,7,1,8/7/1968,127,International Friendly,7,4,1
289,7,1,8/11/1968,6,International Friendly,7,3,2
290,7,1,3/4/1970,35,International Friendly,7,2,0
291,7,1,3/8/1970,127,International Friendly,7,2,1
292,1,7,7/28/1971,130,Copa Julio Roca,,1,1
293,1,7,7/31/1971,130,Copa Julio Roca,,2,2
294,1,7,6/30/1974,132,FIFA World Cup Finals Group A,1,2,1
295,7,1,8/6/1975,6,Copa America Group 1,7,2,1
296,1,7,8/16/1975,133,Copa America Group 1,1,1,0
297,1,7,2/27/1976,130,Copa del Atlantico,1,2,1
298,7,1,5/19/1976,127,Copa del Atlantico,7,2,0
299,1,7,6/18/1978,133,FIFA World Cup Finals Group B,,0,0
300,7,1,8/2/1979,127,Copa America Group 2,7,2,1
301,1,7,8/23/1979,97,Copa America Group 2,,2,2
302,1,7,1/4/1981,99,GOLD CUP,,1,1
303,7,1,7/2/1982,134,FIFA World Cup Finals 2nd round group C,7,3,1
304,1,7,8/24/1983,82,Copa America Group 2,1,1,0
305,7,1,9/14/1983,127,Copa America Group 2,,0,0
306,7,1,6/17/1984,131,International Friendly,,0,0
307,7,1,5/5/1985,135,International Friendly,7,2,1
308,1,7,7/10/1988,136,BI-CEN GOLD CUP,,0,0
309,7,1,7/12/1989,127,Copa America 2nd round,7,2,0
310,7,1,6/24/1990,137,FIFA World Cup Finals 2nd round,7,1,0
311,1,7,3/27/1991,116,International Friendly,,3,3
312,7,1,6/27/1991,138,International Friendly,,1,1
313,7,1,7/17/1991,92,Copa America Final round,7,3,2
314,1,7,2/18/1993,97,International Friendly,,1,1
315,7,1,6/27/1993,105,Copa America Quarter-final,,1,1
316,7,1,3/24/1994,139,International Friendly,7,2,0
317,7,1,7/17/1995,140,Copa America Quarter-final,,2,2
318,1,7,11/8/1995,82,International Friendly,1,1,0
319,7,1,4/29/1998,127,International Friendly,7,1,0
320,7,1,7/11/1999,141,Copa America Quarter-final,7,2,1
321,1,7,9/4/1999,81,International Friendly,1,2,0
322,7,1,9/7/1999,142,International Friendly,7,4,2
323,7,1,7/26/2000,131,FIFA World Cup South America,7,3,1
324,1,7,9/5/2001,97,FIFA World Cup South America,1,2,1
325,7,1,6/2/2004,143,FIFA World Cup South America,7,3,1
326,1,7,7/25/2004,91,Copa America Final,,2,2
327,1,7,6/8/2005,97,FIFA World Cup South America,1,3,1
328,7,1,6/29/2005,144,FIFA Confederations Cup Final,7,4,1
329,7,1,9/3/2006,145,International Friendly,7,3,0
330,1,7,7/15/2007,146,Copa America Final,1,3,0
331,7,1,6/18/2008,6,FIFA World Cup South America qualifying,,0,0
332,1,7,9/5/2009,133,FIFA World Cup South America qualifying,1,3,1
333,1,7,11/17/2010,147,International Friendly,1,1,0
334,1,7,9/14/2011,111,Superclasico de las Americas 1st leg,,0,0
335,7,1,9/28/2011,148,Superclasico de las Americas 2nd leg,7,2,0
336,1,7,6/9/2012,149,International Friendly,1,4,3
337,7,1,9/20/2012,104,Superclasico de las Americas 1st leg,7,2,1
338,1,7,11/21/2012,150,Superclasico de las Americas 2nd leg,1,2,1
339,7,1,10/11/2014,151,International Friendly,7,2,0
340,1,7,11/13/2015,81,FIFA World Cup Qualifying group,,1,1
341,1,8,5/30/1962,152,FIFA World Cup Finals group 4,1,1,0
342,1,8,3/29/1978,153,International Friendly,1,3,1
343,1,8,4/25/1979,97,International Friendly,1,2,1
344,1,8,10/9/1980,97,International Friendly,1,2,0
345,1,8,5/5/1982,103,International Friendly,1,2,1
346,1,8,6/10/1986,126,FIFA World Cup Finals Group A,1,2,0
347,1,8,6/30/1994,154,FIFA World Cup Finals Group D,1,2,0
348,1,8,2/14/1995,155,International Friendly,1,4,1
349,1,8,3/10/1998,116,International Friendly,1,2,0
350,1,9,6/8/1990,156,FIFA World Cup Finals Group B,1,1,0
351,9,1,3/27/2002,66,International Friendly,,2,2
352,1,10,5/24/2010,81,International Friendly,1,5,0
353,11,1,1/20/1984,157,NEHRU CUP,11,1,0
354,1,48,2/7/1945,92,South American Championship Group stage,1,9,1
355,1,48,12/18/1947,94,South American Championship Group stage,1,6,0
356,1,48,3/13/1957,91,South American Championship Group stage,1,8,2
357,1,48,3/10/1963,158,South American Championship Group stage,1,4,2
358,1,48,6/22/1972,135,Independence Group 1,1,4,1
359,48,1,8/24/1984,159,International Friendly,48,1,0
360,48,1,6/2/1985,159,FIFA World Cup South America group 1,48,3,1
361,1,48,6/16/1985,116,FIFA World Cup South America group 1,1,1,0
362,1,48,11/24/1986,160,South American Games Group C,1,3,1
363,1,48,12/6/1986,161,South American Games Final,1,2,0
364,1,48,7/11/1987,97,Copa America 3rd place,1,2,1
365,48,1,3/9/1989,162,International Friendly,48,1,0
366,1,48,7/21/1991,92,Copa America Final round,1,2,1
367,1,48,6/23/1993,105,Copa America Group C,,1,1
368,1,48,7/1/1993,105,Copa America Semi-final,,0,0
369,48,1,8/15/1993,162,FIFA World Cup South America group A,48,2,1
370,1,48,9/5/1993,116,FIFA World Cup South America group A,1,5,0
371,1,48,10/11/1995,116,International Friendly,,0,0
372,48,1,2/12/1997,162,FIFA World Cup South America League,48,1,0
373,1,48,11/16/1997,116,FIFA World Cup South America League,,1,1
374,1,48,7/4/1999,163,Copa America Group C,1,3,0
375,1,48,10/13/1999,164,International Friendly,1,2,1
376,48,1,6/29/2000,159,FIFA World Cup South America,48,3,1
377,1,48,6/3/2001,97,FIFA World Cup South America,1,3,0
378,48,1,11/18/2003,165,FIFA World Cup South America,,1,1
379,1,48,6/27/2004,166,International Friendly,1,2,0
380,1,48,7/20/2004,91,Copa America Semi-final,1,3,0
381,1,48,3/30/2005,167,FIFA World Cup South America,1,1,0
382,1,48,7/2/2007,146,Copa America Group C,1,4,2
383,48,1,11/20/2007,168,FIFA World Cup South America qualifying,48,2,1
384,1,48,6/6/2009,81,FIFA World Cup South America qualifying,1,1,0
385,1,48,7/6/2011,169,Copa America Group A,,0,0
386,48,1,11/15/2011,170,FIFA World Cup South America qualifying,48,2,1
387,1,48,6/7/2013,81,FIFA World Cup South America qualifying,,0,0
388,1,48,6/26/2015,171,Copa America Quarter-final,,0,0
389,48,1,11/17/2015,165,FIFA World Cup Qualifying group,48,1,0
390,1,49,3/6/1956,172,Panamerican Championship,1,4,3
391,1,49,3/8/1960,129,Panamerican Championship,,0,0
392,1,49,3/15/1960,129,Panamerican Championship,1,2,0
393,1,49,1/26/2010,173,International Friendly,1,3,2
394,49,1,3/29/2011,174,International Friendly,,0,0
395,1,49,7/11/2011,111,Copa America Group A,1,3,0
396,1,12,8/19/1956,93,International Friendly,1,1,0
397,12,1,6/15/1958,175,FIFA World Cup Finals group 1,12,6,1
398,12,1,6/19/1961,176,International Friendly,,3,3
399,1,12,10/15/1980,97,International Friendly,1,1,0
400,1,12,11/11/1981,97,International Friendly,,1,1
401,1,12,3/9/1982,177,International Friendly,,0,0
402,1,13,2/24/1993,178,ARCHEMI FRANCHI,,1,1
403,1,13,1/13/1995,179,Intercontinental Championship Final,1,2,0
404,1,50,2/16/1941,92,South American Championship Group stage,1,6,1
405,1,50,1/22/1942,99,South American Championship Group stage,1,12,0
406,1,50,1/31/1945,92,South American Championship Group stage,1,4,2
407,50,1,12/25/1947,94,South American Championship Group stage,50,2,0
408,1,50,3/9/1955,92,South American Championship Group stage,1,4,0
409,1,50,3/17/1957,91,South American Championship Group stage,1,3,0
410,50,1,12/12/1959,128,South American Championship Extra,,1,1
411,50,1,12/4/1960,180,FIFA World Cup South America group  1,50,6,3
412,1,50,12/17/1960,153,FIFA World Cup South America group  1,1,5,0
413,1,50,3/20/1963,158,South American Championship Group stage,1,4,2
414,50,1,8/10/1983,181,Copa America Group 2,,2,2
415,1,50,9/7/1983,82,Copa America Group 2,,2,2
416,1,50,7/2/1987,97,Copa America Group A,1,3,0
417,50,1,4/13/1989,105,International Friendly,,2,2
418,1,50,7/4/1989,104,Copa America Group B,,0,0
419,50,1,5/25/1994,182,International Friendly,50,1,0
420,50,1,6/2/1996,181,FIFA World Cup South America qualifying,50,2,0
421,1,50,4/30/1997,183,FIFA World Cup South America League,1,2,1
422,50,1,6/11/1997,158,Copa America Group A,,0,0
423,1,50,7/1/1999,163,Copa America Group C,1,3,1
424,1,50,7/19/2000,82,FIFA World Cup South America,1,2,0
425,50,1,8/14/2001,181,FIFA World Cup South America,50,2,0
426,1,50,3/30/2004,97,FIFA World Cup South America,1,1,0
427,1,50,7/7/2004,184,Copa America Group B,1,6,1
428,50,1,6/4/2005,181,FIFA World Cup South America,50,2,0
429,1,50,6/15/2008,81,FIFA World Cup South America qualifying,,1,1
430,50,1,6/10/2009,181,FIFA World Cup South America qualifying,50,2,0
431,1,50,4/21/2011,116,International Friendly,,2,2
432,1,50,6/2/2012,81,FIFA World Cup South America qualifying,1,4,0
433,50,1,6/11/2013,181,FIFA World Cup South America qualifying,,1,1
434,50,1,11/15/2013,149,International Friendly,,0,0
435,1,50,3/31/2015,149,International Friendly,1,2,1
436,1,50,10/8/2015,82,FIFA World Cup Qualifying group,1,2,0
437,14,1,3/26/2008,30,International Friendly,14,2,0
438,1,51,6/23/1982,185,FIFA World Cup Finals group 3,1,2,0
439,51,1,3/28/2015,186,International Friendly,51,2,0
440,15,1,5/9/1951,187,International Friendly,15,2,1
441,1,15,5/14/1953,81,Unofficial,1,3,1
442,1,15,5/17/1953,81,International Friendly,,0,0
443,15,1,6/2/1962,152,FIFA World Cup Finals group 4,15,3,1
444,1,15,6/6/1964,127,Copa das Napoes,1,1,0
445,15,1,7/23/1966,187,FIFA World Cup Finals quarter-final,15,1,0
446,15,1,5/22/1974,187,International Friendly,,2,2
447,1,15,6/12/1977,153,International Friendly,,1,1
448,15,1,5/13/1980,187,International Friendly,15,3,1
